"text","created_at","retweet_count","favorite_count","display_text_width"
"Why<U+200B> would an incumbent president who has been in office <U+200B>for four years<U+200B> try to discourage people from voting?

It’s because he knows he cannot run on his record. He knows that, if enough people vote, he will lose<U+200B>.",2020-10-22 01:54:01,29166,202853,216
"We're just days away from the end of the election. Help us bring it home by donating $20 today: https://t.co/8PgmcycqAS https://t.co/sji6FREE4b",2020-10-22 00:41:00,2482,16735,119
"545 children. 

This is outrageous and a stain on our national character. Families belong together. 
https://t.co/VsimNG653X",2020-10-21 23:29:52,6941,40262,124
"This is our moment to do something for our families, our communities, and our country. To protect our health care, tackle climate change, and build back better—but it starts with voting. Tune in. https://t.co/c6iT7yxmUe",2020-10-21 22:51:39,1297,7532,219
".@BarackObama knows that the election is happening right now and winning will require all of us coming together. Tune in live from his drive-in rally in Philadelphia. https://t.co/tujOv9UE6g",2020-10-21 21:47:21,1950,11488,190
"Every issue we care about is on the ballot in this election. https://t.co/u5sYYRzSVC",2020-10-21 20:14:19,4163,24004,60
".@JoeBiden and I want to get your kids back to school as quickly and safely as possible. This starts with masks and rapid testing, science-based safety guidelines<U+200B>, and emergency funding<U+200B> to ensure our schools have the resources they need to keep students and staff safe.",2020-10-21 17:53:10,8322,60650,271
"With only 13 days to go until Election Day, I’m in Asheville, North Carolina for a “get out the vote” event. Tune in now. https://t.co/CGZOKFVLwZ",2020-10-21 15:48:43,1356,8526,145
"How will I ever be able to top yesterday’s birthday? 

A big thank you to @DonCheadle, @ChrisEvans, @MarkRuffalo, @RobertDowneyJr, @zoesaldana, @Russo_Brothers, Scarlett Johansson, Paul Rudd, and all of our grassroots supporters for making it so special. https://t.co/NVuc6f8QY2",2020-10-21 15:02:16,3248,45629,254
".@DouglasEmhoff and I made a plan to vote early by mail. What’s your plan? https://t.co/vD0MYMlMnY",2020-10-21 13:41:14,4791,34867,74
"Wouldn’t be a birthday without a little cake—even while campaigning. https://t.co/YgDooGiKOp",2020-10-21 01:24:24,4138,64147,68
"Loved chatting with @CurlyVee to talk pupusas, politics, and our Zodiac signs. More to come soon with @BFPeroLike and @BuzzFeed. https://t.co/ALocq7aVgK",2020-10-20 22:41:07,979,8676,128
"As president, @JoeBiden will restore the soul of our nation and bring decency back to the White House. But we only have two more weeks to make that happen. Tune in now to our virtual Wisconsin rally. https://t.co/VnvZeYxesn",2020-10-20 20:06:52,2154,10216,223
"My birthday wish this year? For everyone to go vote: https://t.co/MykJL0X5gt.",2020-10-20 19:39:11,19387,175991,77
"I couldn’t let the day go by without wishing my niece, Meena, a happy birthday too! https://t.co/bioEkKE7gL",2020-10-20 17:15:34,5213,90265,83
"Enjoyed sitting down with @NBA players @CJMcCollum, @spidadmitchell, and @tobias31 to discuss critical issues facing our country—including the power your vote holds in this election. Watch our conversation:
https://t.co/cFdmQhuE4v",2020-10-20 16:12:27,1143,5895,230
"Reply to this tweet to wish Kamala a happy birthday! https://t.co/CTPPwg05nu",2020-10-20 12:55:22,30412,255942,52
"Trump and Pence are doing everything they can to rip away health care for millions of Americans in a global pandemic. When elected, @JoeBiden and I will do everything we can to ensure health care is a right for all—not a privilege for the few.",2020-10-20 01:50:01,13179,70327,243
"Tomorrow. https://t.co/3qJsdglOtu",2020-10-19 23:34:30,4515,29537,9
"Rain or shine, democracy waits for no one. https://t.co/DMimsHbmWO",2020-10-19 22:09:33,18394,157186,42
"Florida, it’s great to be back! https://t.co/eRNlu6RlFz",2020-10-19 21:32:31,11693,99553,31
"As a huge Avengers and Black Panther fan, I could not be more excited for our grassroots fundraiser tomorrow with @doncheadle, @chrisevans, @markruffalo, @zoesaldana, the @Russo_Brothers, Scarlett Johansson, and Paul Rudd.

Chip in any amount now: https://t.co/WhxiefvKXS",2020-10-19 18:56:56,3438,24248,271
"More than 219,000 Americans have died from COVID-19 and we've seen the worst economic crisis since the Great Depression. The stakes could not be higher in this election. Join me live from Florida. https://t.co/XfO5VX1tyw",2020-10-19 16:01:43,2047,7645,220
"We the people have the power: https://t.co/MykJL0X5gt. https://t.co/5kzLNoHoBO",2020-10-19 15:12:13,9818,38897,54
"Only 15 days until Election Day. Make a plan and vote early.",2020-10-19 13:05:41,19829,161695,60
"The @JoeBiden-Harris plan won't increase taxes on anyone making less than $400K and asks the super wealthy and big corporations to pay their fair share.",2020-10-19 01:58:00,19337,113214,152
"Many Americans aren’t sure how they’re going to pay rent at the end of the month. The Senate should be working day and night to provide economic relief—instead, they chose to rush through a Supreme Court confirmation.",2020-10-19 00:02:00,17440,93247,217
"HBCUs, like Shaw University, have nurtured and challenged students for generations. I stand here today on their shoulders. https://t.co/fJ80Jo9zC0",2020-10-18 22:02:14,2132,11146,122
"Campaigning may look a little different these days, but what hasn’t changed is the American people’s determination to fight for a more empathetic, compassionate country. https://t.co/yTslaLQTlD",2020-10-18 18:32:02,5245,33666,169
"Every single vote matters. Visit https://t.co/hLNCanGpin to lock in your plan to vote now.",2020-10-18 13:34:20,7954,46861,90
"Black Americans are dying from COVID-19 at 2x the rate of white Americans. 

This pandemic has further reinforced historical inequities in our nation—and it is clear that confronting these disparities is not a priority for this administration.",2020-10-18 01:35:00,11044,57420,243
"Last month I ran into a few @HowardU seniors when I was visiting campus. To them and all my fellow Bison, happy virtual homecoming—know that no matter near or far, your Howard family will always be there for you. https://t.co/Vkve3CJk1n",2020-10-17 22:25:26,3162,20456,212
"There is nothing more powerful than a determined group of women marching, protesting—and voting. Don’t wait: join women across the country today and make your voice heard at the polls. #WomenAreVoting",2020-10-17 20:22:01,14076,87080,200
"Don’t throw away your shot: vote early. 

https://t.co/MykJL0X5gt https://t.co/aiBJvgXp3D",2020-10-17 18:13:36,7238,36580,65
"My mother raised me to see what could be, unburdened by what has been. https://t.co/5sNj8MmjvZ",2020-10-17 16:00:01,8085,36961,70
".@DouglasEmhoff and I wish our Hindu American friends and family, and all those celebrating, a very Happy Navratri! May this holiday serve as an inspiration to all of us to lift up our communities and build a more inclusive and just America.",2020-10-17 14:17:39,5709,44693,241
"Americans are suffering from a deadly pandemic and a historic economic crisis. Instead of providing relief to families, Senate Republicans are trying to rush through a Supreme Court nominee in an illegitimate process. Don’t forget this.",2020-10-17 01:27:00,15864,85740,236
"Californians—and all Americans—deserve better. https://t.co/vTThtEy3W1",2020-10-16 23:46:45,7387,54254,46
"This is what we’re voting for. 
https://t.co/BTb2gQr9eU",2020-10-16 21:15:05,6853,26286,55
"Trump and Pence want to take health care away from millions—and they have no plan to replace it with. Tune in now to hear how @JoeBiden and I will build on the success of the Affordable Care Act. https://t.co/Ouxt02CQfY",2020-10-16 19:34:43,1747,7609,219
"We are in the middle of an election. More than 20 million Americans have already voted.

It is only right and fair that the American people decide who their president will be—and then that person will fill this lifetime appointment to the Supreme Court.",2020-10-16 17:15:34,11771,72470,253
"Trump has spent full-time spewing hate and division. It’s time to end the pain, end the chaos, and elect @JoeBiden. https://t.co/XpGfxpjcY3",2020-10-16 14:12:01,6976,34036,115
".@JoeBiden will be a president for all Americans. Chip in now to help make the Biden-Harris administration a reality. 
https://t.co/96YADz3bZf",2020-10-16 01:34:55,1308,6837,142
"Under the Trump administration, LGBTQ+ rights have been under attack. We must first undo the harm of this administration, then do more to protect LGBTQ+ Americans—especially trans women of color—from discrimination, harm, and death.",2020-10-16 01:22:03,12780,75620,232
"Mere days after the election, the Supreme Court will hear oral arguments in the Republican-led case to overturn the Affordable Care Act.

Health care is on the ballot.",2020-10-16 00:48:36,3620,17857,167
"Help us power our campaign to victory. Give $5, $15, or whatever you can now: https://t.co/96YADz3bZf",2020-10-16 00:42:48,711,3116,101
".@JoeBiden and I believe the economy is doing well when our workers and our families are doing well. That’s why our tax plan won’t <U+200B>raise taxes on anyone making under $400K<U+200B> and will cut taxes for middle-class families.",2020-10-16 00:17:29,4401,25526,219
"Here are the facts:
<U+2192>8M Americans infected and over 217,000 dead
<U+2192>Over 25M on unemployment
<U+2192>400,000 small businesses permanently closed
<U+2192>Frontline workers are risking their lives every day 

The Trump administration knew in January and made the decision to cover it up.",2020-10-16 00:09:23,3011,11599,269
"One word: heartless. 
https://t.co/Vnj2NY3vX6",2020-10-15 23:24:24,5307,22056,45
"It’s been over a week since I stepped off the debate stage and gave Bruce a call. I hope to try his sister’s cooking someday. https://t.co/yLlbPK8Re5",2020-10-15 21:02:00,1228,11919,125
"To all LGBTQ+ youth who are facing bullying and harassment, know that you deserve to be accepted and loved just as you are. #SpiritDay",2020-10-15 19:34:01,10446,78129,134
"I will be transparent with you about any test results that I do receive. In the meantime, remember: wear a mask, practice social distancing, and wash your hands regularly. It is possible to stop the spread.",2020-10-15 14:35:15,6819,86851,206
"Both the crew member and the staff member were wearing N95 masks at all points they were near me, and our doctors believe that we were not exposed under CDC guidelines. Out of an abundance of caution, I will cancel travel through Sunday and continue to campaign virtually.",2020-10-15 14:35:15,4198,60895,272
"Late last night, I learned a non-staff flight crew member &amp; a member of my team tested positive for COVID. I wasn’t in close contact—as defined by the CDC—with either during the 2 days prior to their positive tests.

I've had 2 negative tests this week &amp; am not showing symptoms.",2020-10-15 14:35:15,11745,133249,287
